PAYMENT_ID,LOAN_ID,DUE_DATE,PAID_DATE,AMOUNT_PAID,STATUS
PAY10943,LOAN20457,2024-03-01,2024-02-26,26663.15,Paid
PAY10702,LOAN20544,2024-06-01,2024-05-31,90263.35,Paid
PAY15778,LOAN20908,2024-02-01,2024-02-12,4404.913096,Partial
PAY07450,LOAN20607,2024-03-01,2024-03-06,53330.68,Late
PAY01532,LOAN21339,2025-06-01,2025-05-30,45788.42,Paid
PAY02079,LOAN21244,2025-06-01,2025-05-27,31858.64,Paid
PAY14751,LOAN21394,2023-08-01,2023-08-02,17042.06521,Partial
PAY12810,LOAN20878,2025-02-01,2025-01-28,11140.05,Paid
PAY08831,LOAN21116,2022-02-01,2022-02-14,45340.23024,Partial
PAY08964,LOAN21922,2025-06-01,2025-05-28,13428.57,Paid
PAY04539,LOAN20583,2024-06-01,,0,Skipped
PAY13364,LOAN20112,2024-09-01,,0,Skipped
PAY16933,LOAN20447,2025-05-01,,0,Skipped
PAY02692,LOAN21554,2025-01-01,2025-02-03,65894.77,Late
PAY00837,LOAN21790,2024-02-01,2024-04-24,25865.77,Late
PAY18025,LOAN20910,2025-02-01,2025-01-31,47949.84,Paid
PAY12598,LOAN20262,2025-04-01,2025-04-02,45439.94,Paid
PAY03356,LOAN21360,2022-05-01,2022-05-23,34432.35,Late
PAY17678,LOAN20968,2025-06-01,,0,Skipped
PAY14323,LOAN20568,2023-07-01,,0,Skipped
PAY02107,LOAN20764,2022-05-01,2022-04-29,43191.12,Paid
PAY10303,LOAN20571,2024-04-01,2024-03-26,41778.78,Paid
PAY02357,LOAN20530,2023-07-01,2023-06-21,65566.86,Paid
PAY02342,LOAN20530,2022-04-01,2022-03-25,65566.86,Paid
PAY00221,LOAN20453,2023-06-01,2023-05-23,22195.74,Paid
PAY17658,LOAN20933,2025-02-01,2025-01-27,127976.04,Paid
PAY10996,LOAN21028,2024-10-01,,0,Skipped
PAY00053,LOAN20639,2024-08-01,2024-08-10,29641.22454,Partial
PAY12178,LOAN21548,2024-08-01,2024-08-14,9554.76169,Partial
PAY17231,LOAN21297,2023-09-01,2023-08-31,110651.43,Paid
PAY08918,LOAN20668,2025-06-01,2025-05-31,55995.38,Paid
PAY04307,LOAN20260,2025-01-01,2024-12-22,57619.2,Paid
PAY11197,LOAN21769,2024-07-01,2024-06-24,66605.78,Paid
PAY16426,LOAN20259,2022-05-01,2022-05-07,115466.86,Bounced
PAY15672,LOAN20792,2024-05-01,2024-04-27,62928.76,Paid
PAY12768,LOAN21197,2022-07-01,2022-06-29,34662.03,Paid
PAY07946,LOAN21795,2023-10-01,,0,Skipped
PAY16541,LOAN20869,2024-04-01,2024-03-28,57737.22,Paid
PAY16512,LOAN21726,2025-01-01,2024-12-26,71716.85,Paid
PAY13121,LOAN21397,2022-05-01,2022-05-08,43009.58012,Partial
PAY15362,LOAN21609,2023-07-01,2023-06-24,82073.71,Paid
PAY11668,LOAN20448,2023-03-01,2023-02-21,29444.61,Paid
PAY12216,LOAN21736,2024-04-01,2024-03-29,74707.14,Paid
PAY17046,LOAN21918,2024-07-01,2024-06-28,51465.08,Paid
PAY10053,LOAN21914,2025-01-01,2025-03-19,46863.93,Late
PAY15982,LOAN21169,2024-09-01,,0,Skipped
PAY15759,LOAN20908,2022-07-01,,0,Skipped
PAY04644,LOAN21990,2024-10-01,2024-09-21,54179.41,Paid
PAY06413,LOAN20054,2024-04-01,2024-04-07,8619.64,Late
PAY02061,LOAN20317,2025-03-01,2025-03-07,14669.77,Bounced
PAY03404,LOAN21816,2024-11-01,2024-10-27,55266.41,Paid
PAY03528,LOAN20295,2023-06-01,2023-06-01,16877.14,Bounced
PAY09374,LOAN20651,2024-01-01,2024-01-02,3096.62,Paid
PAY03773,LOAN21007,2022-07-01,2022-06-26,68790.66,Paid
PAY17466,LOAN21906,2023-12-01,2023-11-23,56097.18,Paid
PAY02731,LOAN20469,2024-09-01,2024-09-01,41722.43,Paid
PAY06644,LOAN21729,2024-01-01,2024-01-04,17085.74966,Partial
PAY10335,LOAN20161,2025-04-01,,0,Skipped
PAY05392,LOAN21569,2024-11-01,2024-10-22,12818.94,Paid
PAY13141,LOAN21397,2024-01-01,,0,Skipped
PAY02459,LOAN21453,2024-02-01,2024-01-22,56091.3,Paid
PAY08969,LOAN21224,2025-05-01,,0,Skipped
PAY03288,LOAN20892,2025-04-01,2025-03-29,26135.85,Paid
PAY00273,LOAN20809,2024-11-01,,0,Skipped
PAY08561,LOAN20094,2023-12-01,2023-12-02,25690.24,Bounced
PAY13659,LOAN20904,2024-10-01,2024-09-28,82757.86,Paid
PAY11242,LOAN21012,2024-07-01,2024-07-02,39820.05,Paid
PAY13343,LOAN21565,2024-03-01,2024-02-23,83397.71,Paid
PAY14995,LOAN20169,2024-02-01,2024-03-15,25718.12,Late
PAY09105,LOAN20213,2023-07-01,,0,Skipped
PAY14651,LOAN21125,2023-01-01,2023-01-01,84318.14,Paid
PAY15568,LOAN21596,2025-02-01,2025-01-22,44974.25,Paid
PAY16633,LOAN21723,2024-01-01,2024-01-02,63318.91,Late
PAY06502,LOAN21056,2024-07-01,,0,Skipped
PAY00815,LOAN21790,2022-04-01,,0,Skipped
PAY10447,LOAN21716,2024-06-01,2024-05-31,12368.35,Paid
PAY03107,LOAN21281,2023-02-01,,0,Skipped
PAY12940,LOAN20655,2024-08-01,2024-08-01,67642.47,Paid
PAY03963,LOAN20289,2024-08-01,2024-08-02,34743.61,Bounced
PAY06216,LOAN20133,2024-11-01,2024-10-29,64193.95,Paid
PAY12938,LOAN20655,2024-06-01,2024-05-31,67642.47,Paid
PAY16518,LOAN20869,2022-05-01,2022-05-02,52187.83238,Partial
PAY12472,LOAN20311,2025-06-01,2025-05-30,60299.08,Paid
PAY12036,LOAN20244,2024-01-01,2024-01-31,92498.48,Late
PAY06944,LOAN21532,2022-03-01,2022-03-04,31258.8722,Partial
PAY00977,LOAN21848,2025-06-01,2025-05-25,39195.97,Paid
PAY04772,LOAN20619,2025-06-01,2025-05-30,33608.14,Paid
PAY08539,LOAN20546,2024-07-01,2024-06-28,38221.99,Paid
PAY09393,LOAN20333,2022-03-01,2022-02-24,20589.05,Paid
PAY14966,LOAN20670,2023-11-01,2023-10-31,105660.98,Paid
PAY16983,LOAN21152,2022-03-01,2022-03-11,35629.55305,Partial
PAY09712,LOAN20103,2025-04-01,2025-03-22,3549.79,Paid
PAY03925,LOAN20510,2023-12-01,2023-11-21,23848.85,Paid
PAY15064,LOAN20600,2024-10-01,2024-10-28,52635.98,Late
PAY17105,LOAN21218,2022-01-01,,0,Skipped
PAY15008,LOAN20169,2025-03-01,2025-03-08,10670.4977,Partial
PAY05264,LOAN21913,2025-04-01,,0,Skipped
PAY12760,LOAN21107,2025-03-01,2025-02-23,51050.34,Paid
PAY14546,LOAN21088,2025-06-01,2025-05-24,32469.14,Paid
PAY17406,LOAN21202,2022-12-01,2022-11-27,39842.39,Paid
PAY17794,LOAN21108,2025-01-01,2024-12-29,16809.76,Paid
PAY15974,LOAN21169,2024-01-01,2024-01-08,77441.8646,Partial
PAY02897,LOAN20011,2023-11-01,2023-11-01,69154.63,Paid
PAY04831,LOAN20696,2022-04-01,2022-03-30,33026.51,Paid
PAY03847,LOAN21200,2022-03-01,2022-02-28,62002.23,Paid
PAY13990,LOAN21481,2025-05-01,2025-05-02,72894.43,Paid
PAY08208,LOAN21996,2025-01-01,2024-12-27,5619.52,Paid
PAY02025,LOAN20317,2022-03-01,2022-05-10,14669.77,Late
PAY01799,LOAN20751,2023-02-01,2023-01-24,64231.14,Paid
PAY15863,LOAN21791,2023-04-01,2023-04-01,11055.29,Paid
PAY05640,LOAN21120,2022-11-01,2022-10-26,68943.98,Paid
PAY12230,LOAN21736,2025-06-01,2025-05-28,74707.14,Paid
PAY08165,LOAN21640,2025-01-01,,0,Skipped
PAY17016,LOAN20841,2023-01-01,2022-12-28,121477.26,Paid
PAY12269,LOAN20911,2024-09-01,2024-09-01,12914.91,Paid
PAY08338,LOAN20987,2023-08-01,2023-07-24,57078.13,Paid
PAY07493,LOAN20746,2024-04-01,2024-04-02,19427.2049,Partial
PAY03549,LOAN20295,2025-03-01,2025-03-01,16877.14,Bounced
PAY04593,LOAN21187,2025-06-01,,0,Skipped
PAY13611,LOAN21669,2022-03-01,2022-02-20,72005.46,Paid
PAY03827,LOAN20635,2024-05-01,2024-04-25,55569.48,Paid
PAY01840,LOAN20293,2023-12-01,2023-11-21,57206.02,Paid
PAY05233,LOAN20767,2024-09-01,2024-10-22,61716.56,Late
PAY18204,LOAN21245,2024-08-01,2024-09-01,23638.34,Late
PAY14283,LOAN21432,2023-09-01,2023-08-27,100532.54,Paid
PAY06724,LOAN20493,2023-12-01,2023-11-29,33385.06,Paid
PAY03219,LOAN20375,2023-03-01,,0,Skipped
PAY18127,LOAN20056,2023-10-01,2023-09-26,46359.31,Paid
PAY02553,LOAN21293,2023-02-01,2023-01-30,27557.37,Paid
PAY13411,LOAN20450,2024-09-01,2024-09-06,55053.38,Bounced
PAY01114,LOAN20602,2024-04-01,2024-03-25,44047.17,Paid
PAY10927,LOAN21546,2025-01-01,2024-12-22,17393.19,Paid
PAY05707,LOAN21838,2023-07-01,2023-06-26,67790.69,Paid
PAY17539,LOAN21080,2024-01-01,2024-01-03,130909.72,Bounced
PAY11108,LOAN20226,2025-06-01,,0,Skipped
PAY08926,LOAN20202,2024-01-01,2023-12-31,55795.24,Paid
PAY04472,LOAN20970,2022-01-01,2021-12-23,36839.04,Paid
PAY02131,LOAN20764,2024-05-01,2024-04-27,43191.12,Paid
PAY04640,LOAN21990,2024-06-01,2024-05-29,54179.41,Paid
PAY03677,LOAN20937,2024-04-01,2024-03-25,12836.45,Paid
PAY05480,LOAN21856,2023-09-01,2023-09-06,62237.74,Bounced
PAY10766,LOAN21839,2022-06-01,2022-05-26,56634.74,Paid
PAY09865,LOAN20789,2024-09-01,2024-08-30,78265.5,Paid
PAY09500,LOAN20168,2024-07-01,2024-07-01,21135.09,Bounced
PAY10413,LOAN20435,2025-04-01,2025-03-30,86357.35,Paid
PAY12244,LOAN20053,2022-08-01,2022-07-24,95290,Paid
PAY08297,LOAN20846,2025-05-01,,0,Skipped
PAY10470,LOAN21960,2022-12-01,2022-11-28,58411.78,Paid
PAY04854,LOAN20696,2024-03-01,2024-02-26,33026.51,Paid
PAY14396,LOAN21066,2023-05-01,2023-04-25,29041.86,Paid
PAY04861,LOAN20696,2024-10-01,2024-09-29,33026.51,Paid
PAY12459,LOAN20311,2024-05-01,2024-04-26,60299.08,Paid
PAY16909,LOAN21448,2023-12-01,2023-12-09,45239.62255,Partial
PAY01398,LOAN20928,2023-08-01,2023-09-01,17216.72,Late
PAY04111,LOAN20656,2022-12-01,,0,Skipped
PAY04487,LOAN20970,2023-04-01,2023-03-24,36839.04,Paid
PAY05618,LOAN21623,2024-07-01,2024-06-22,31191.08,Paid
PAY12988,LOAN20409,2025-04-01,2025-04-01,69219.03,Paid
PAY16461,LOAN21106,2025-06-01,2025-06-02,94808.65,Bounced
PAY15703,LOAN20977,2022-08-01,2022-07-27,87258.16,Paid
PAY16229,LOAN21363,2024-01-01,2023-12-31,3025.94,Paid
PAY06112,LOAN20035,2025-04-01,2025-04-03,67089.45,Bounced
PAY02306,LOAN20598,2024-06-01,2024-05-29,43187.74,Paid
PAY11190,LOAN21769,2023-12-01,2023-11-22,66605.78,Paid
PAY16515,LOAN21726,2025-04-01,2025-03-22,71716.85,Paid
PAY05419,LOAN21927,2025-05-01,2025-04-23,35355.75,Paid
PAY11777,LOAN20219,2024-02-01,2024-01-28,55461.03,Paid
PAY03679,LOAN20937,2024-06-01,2024-06-05,12836.45,Late
PAY14384,LOAN21066,2022-05-01,2022-04-29,29041.86,Paid
PAY11802,LOAN21472,2023-10-01,2023-10-04,49435.11,Bounced
PAY04416,LOAN20228,2024-12-01,2024-12-15,32261.97399,Partial
PAY18030,LOAN20947,2023-09-01,2023-08-23,12408.69,Paid
PAY03414,LOAN20240,2024-11-01,2024-11-05,9020.671635,Partial
PAY01981,LOAN20644,2023-07-01,2023-06-23,50393.87,Paid
PAY16577,LOAN21373,2024-05-01,2024-04-22,56128.61,Paid
PAY03328,LOAN21777,2023-08-01,2023-07-25,1567.33,Paid
PAY07160,LOAN21105,2025-05-01,2025-05-01,57280.02,Paid
PAY14421,LOAN20139,2024-07-01,2024-08-03,53044.65,Late
PAY07990,LOAN20882,2023-12-01,2023-11-22,43406.14,Paid
PAY14612,LOAN20957,2022-08-01,,0,Skipped
PAY10311,LOAN20571,2024-12-01,2024-11-21,41778.78,Paid
PAY17237,LOAN21297,2024-03-01,2024-02-20,110651.43,Paid
PAY01439,LOAN20900,2024-05-01,2024-04-25,26275.2,Paid
PAY06797,LOAN21433,2024-06-01,2024-05-22,7653.62,Paid
PAY11871,LOAN20572,2024-04-01,2024-03-28,93195.93,Paid
PAY03189,LOAN21461,2024-05-01,2024-05-06,43711.05,Bounced
PAY15970,LOAN21169,2023-09-01,2023-09-03,103584.43,Paid
PAY07824,LOAN21870,2024-01-01,2024-01-02,15405.32,Paid
PAY13342,LOAN21565,2024-02-01,2024-01-23,83397.71,Paid
PAY16137,LOAN20877,2024-11-01,2024-10-23,68398.54,Paid
PAY17507,LOAN20316,2022-02-01,2022-01-23,98585.66,Paid
PAY10322,LOAN21886,2024-10-01,2024-10-04,9444.17,Late
PAY03449,LOAN20492,2024-03-01,2024-03-01,52381.17,Paid
PAY13406,LOAN20450,2024-04-01,2024-04-05,48185.54428,Partial
PAY05952,LOAN20467,2022-09-01,2022-11-29,33272.02,Late
PAY01201,LOAN21523,2023-01-01,2022-12-28,19016.3,Paid
PAY03820,LOAN20635,2023-10-01,2023-10-02,55569.48,Paid
PAY15757,LOAN20908,2022-05-01,2022-05-03,7083.11,Bounced
PAY02278,LOAN21924,2024-10-01,2024-09-27,42805.08,Paid
PAY06912,LOAN20263,2024-04-01,2024-04-28,35215.14,Late
PAY13816,LOAN20959,2024-11-01,2024-10-30,60489.9,Paid
PAY03687,LOAN20937,2025-02-01,2025-01-23,12836.45,Paid
PAY05009,LOAN21424,2023-09-01,2023-09-01,6291.566667,Partial
PAY07078,LOAN20308,2024-02-01,2024-01-31,60572.01,Paid
PAY09389,LOAN20651,2025-04-01,,0,Skipped
PAY05706,LOAN21838,2023-06-01,2023-05-22,67790.69,Paid
PAY00556,LOAN21752,2025-03-01,2025-02-22,11954.73,Paid
PAY00172,LOAN21421,2025-05-01,2025-04-29,10936.85,Paid
PAY05920,LOAN21581,2023-09-01,2023-08-27,66655.6,Paid
PAY11829,LOAN21082,2023-05-01,2023-05-02,21862.49785,Partial
PAY12150,LOAN20404,2023-06-01,2023-05-28,82798.69,Paid
PAY04030,LOAN20030,2023-09-01,2023-08-22,56294.65,Paid
PAY16579,LOAN21373,2024-07-01,2024-06-30,56128.61,Paid
PAY17496,LOAN21382,2023-12-01,2023-11-26,107724.86,Paid
PAY14861,LOAN20294,2024-11-01,2024-12-11,71532.16,Late
PAY04338,LOAN21087,2024-06-01,2024-06-15,1076.940095,Partial
PAY05382,LOAN21569,2024-01-01,2023-12-27,12818.94,Paid
PAY10146,LOAN20322,2025-03-01,2025-03-05,6181.447367,Partial
PAY01833,LOAN20293,2023-05-01,2023-04-26,57206.02,Paid
PAY00747,LOAN20445,2025-04-01,2025-03-22,51141.51,Paid
PAY16352,LOAN20008,2024-12-01,,0,Skipped
PAY09381,LOAN20651,2024-08-01,2024-08-06,3096.62,Bounced
PAY11345,LOAN21406,2024-05-01,2024-05-05,83540.94,Bounced
PAY01150,LOAN20494,2024-12-01,2024-12-04,18706.73073,Partial
PAY09359,LOAN21854,2024-10-01,2024-09-30,37103.27,Paid
PAY17905,LOAN20863,2022-11-01,,0,Skipped
PAY05718,LOAN21838,2024-06-01,2024-05-30,67790.69,Paid
PAY10270,LOAN21251,2022-04-01,2022-06-02,75660.5,Late
PAY12963,LOAN21043,2023-06-01,2023-05-27,3349.12,Paid
PAY06928,LOAN21749,2024-03-01,2024-02-27,60261.18,Paid
PAY08756,LOAN21404,2024-12-01,2024-11-25,3904.16,Paid
PAY09472,LOAN20864,2025-05-01,2025-04-21,73776.6,Paid
PAY16073,LOAN20525,2022-08-01,2022-08-12,84726.57065,Partial
PAY03561,LOAN20342,2022-05-01,2022-05-07,41185.35,Late
PAY14738,LOAN21394,2022-07-01,2022-06-29,28450.14,Paid
PAY03302,LOAN21831,2025-04-01,2025-04-02,72635.85,Bounced
PAY16115,LOAN20434,2024-12-01,2024-12-01,27288.31,Bounced
PAY17017,LOAN20841,2023-02-01,2023-02-01,121477.26,Paid
PAY14936,LOAN20452,2024-12-01,2024-12-03,5209.88,Bounced
PAY08365,LOAN21657,2025-05-01,2025-05-05,41670.71,Bounced
PAY02584,LOAN20292,2023-06-01,2023-05-31,13179.81,Paid
PAY00311,LOAN21797,2025-03-01,,0,Skipped
PAY05325,LOAN20695,2021-07-01,,0,Skipped
PAY13806,LOAN20959,2024-01-01,2023-12-30,60489.9,Paid
PAY16131,LOAN20877,2024-05-01,2024-04-30,68398.54,Paid
PAY16786,LOAN21410,2024-01-01,2023-12-26,64145.66,Paid
PAY02916,LOAN20011,2025-06-01,2025-05-22,69154.63,Paid
PAY02962,LOAN21998,2025-05-01,2025-04-25,39089.96,Paid
PAY16830,LOAN20387,2022-12-01,2023-02-24,77663.45,Late
PAY06631,LOAN21729,2022-12-01,,0,Skipped
PAY17611,LOAN20581,2022-11-01,2022-11-02,118783.38,Paid
PAY09353,LOAN21854,2024-04-01,2024-03-30,37103.27,Paid
PAY05429,LOAN21497,2025-01-01,2024-12-31,21425.21,Paid
PAY05410,LOAN21927,2024-08-01,2024-07-23,35355.75,Paid
PAY14627,LOAN20957,2023-11-01,2023-10-29,74602.66,Paid
PAY15355,LOAN21609,2022-12-01,2022-11-22,82073.71,Paid
PAY03996,LOAN21412,2023-10-01,2023-10-03,49929.57,Bounced
PAY08037,LOAN20096,2024-06-01,2024-06-07,37730.50428,Partial
PAY15751,LOAN21584,2024-07-01,2024-07-03,42187.63,Paid
PAY07396,LOAN20715,2024-07-01,2024-07-02,75781.99,Late
PAY13618,LOAN21669,2022-10-01,2022-09-30,72005.46,Paid
PAY15514,LOAN21391,2024-08-01,2024-10-21,50274.63,Late
PAY12726,LOAN21574,2024-07-01,2024-06-22,8179.91,Paid
PAY13258,LOAN21973,2023-11-01,,0,Skipped
PAY00612,LOAN21074,2024-01-01,,0,Skipped
PAY05178,LOAN20549,2024-02-01,2024-01-27,61156.61,Paid
PAY05288,LOAN21721,2022-06-01,2022-05-26,59351.16,Paid
PAY07358,LOAN21002,2024-06-01,2024-05-31,47650.63,Paid
PAY15518,LOAN21391,2024-12-01,2024-12-05,50274.63,Bounced
PAY09530,LOAN20183,2024-10-01,2024-09-25,4367.68,Paid
PAY11411,LOAN20512,2024-06-01,2024-05-31,52695.71,Paid
PAY16301,LOAN20400,2025-04-01,2025-06-05,49725.04,Late
PAY17787,LOAN21108,2024-06-01,2024-05-29,16809.76,Paid
PAY11358,LOAN21406,2025-06-01,,0,Skipped
PAY07528,LOAN21136,2024-05-01,2024-05-02,13822.25,Bounced
PAY13882,LOAN20224,2024-08-01,2024-09-04,101035.79,Late
PAY15370,LOAN21609,2024-03-01,2024-02-20,82073.71,Paid
PAY10366,LOAN20748,2025-05-01,2025-04-24,32247.02,Paid
PAY12545,LOAN21483,2024-01-01,2024-01-02,22923.27,Bounced
PAY04098,LOAN20559,2025-04-01,2025-04-01,19238.87,Paid
PAY09163,LOAN20653,2024-10-01,,0,Skipped
PAY09076,LOAN21505,2024-01-01,2024-03-24,49158.78,Late
PAY16159,LOAN20068,2024-08-01,2024-07-30,81293.12,Paid
PAY04627,LOAN21990,2023-05-01,2023-04-30,54179.41,Paid
PAY06107,LOAN20035,2024-11-01,2025-01-16,67089.45,Late
PAY13119,LOAN21397,2022-03-01,,0,Skipped
PAY15186,LOAN20828,2023-05-01,2023-04-24,37621.19,Paid
PAY16425,LOAN20259,2022-04-01,2022-03-29,115466.86,Paid
PAY16809,LOAN20481,2023-11-01,2023-11-12,4463.334295,Partial
PAY15872,LOAN21791,2024-01-01,2024-01-01,11055.29,Paid
PAY14770,LOAN20991,2022-12-01,2022-11-22,21965.18,Paid
PAY00611,LOAN21945,2025-06-01,2025-05-27,58983.03,Paid
PAY04256,LOAN21320,2024-09-01,2024-08-28,63220.29,Paid
PAY01525,LOAN21339,2024-11-01,2024-10-25,45788.42,Paid
PAY08434,LOAN20155,2024-10-01,2024-09-27,70029.27,Paid
PAY12812,LOAN20878,2025-04-01,2025-03-22,11140.05,Paid
PAY11854,LOAN21082,2025-06-01,2025-05-25,23169.07,Paid
PAY15495,LOAN20629,2024-03-01,,0,Skipped
PAY10534,LOAN21622,2025-06-01,2025-05-27,63940.19,Paid
PAY06253,LOAN20350,2023-09-01,2023-10-14,63067.38,Late
PAY17429,LOAN21129,2022-03-01,2022-03-02,38089.98935,Partial
PAY12138,LOAN20951,2024-10-01,2024-10-01,63486.38,Paid
PAY16639,LOAN20165,2023-11-01,2023-10-22,63855.17,Paid
PAY00701,LOAN20287,2025-05-01,2025-05-10,43329.70877,Partial
PAY18249,LOAN20893,2024-10-01,,0,Skipped
PAY08290,LOAN20846,2024-10-01,2024-10-06,9502.7,Bounced
PAY06428,LOAN21271,2023-06-01,,0,Skipped
PAY10629,LOAN21995,2023-02-01,,0,Skipped
PAY04368,LOAN21233,2024-01-01,2023-12-30,47489.65,Paid
PAY17895,LOAN20863,2022-01-01,2022-01-01,3166.94,Paid
PAY08492,LOAN21027,2024-01-01,2023-12-29,68091.97,Paid
PAY11469,LOAN20539,2025-02-01,2025-01-30,21584.92,Paid
PAY06464,LOAN20771,2023-08-01,2023-09-23,42594.79,Late
PAY17249,LOAN21297,2025-03-01,2025-02-20,110651.43,Paid
PAY12740,LOAN21107,2023-07-01,2023-06-30,51050.34,Paid
PAY13377,LOAN20733,2024-09-01,2024-11-26,14161.96,Late
PAY03170,LOAN21461,2022-10-01,2022-10-16,43711.05,Late
PAY00129,LOAN20966,2022-04-01,2022-04-02,28154.15,Paid
PAY04815,LOAN21923,2024-03-01,2024-03-01,49691.95,Bounced
PAY02295,LOAN20598,2023-07-01,2023-06-21,43187.74,Paid
PAY12533,LOAN21483,2023-01-01,2023-01-07,22923.27,Bounced
PAY02351,LOAN20530,2023-01-01,2022-12-31,65566.86,Paid
PAY16315,LOAN21632,2024-07-01,2024-06-27,106932,Paid
PAY06098,LOAN20035,2024-02-01,2024-02-12,20701.85139,Partial
PAY07341,LOAN21002,2023-01-01,2023-03-15,47650.63,Late
PAY17394,LOAN21766,2025-03-01,,0,Skipped
PAY03943,LOAN20510,2025-06-01,2025-05-30,23848.85,Paid
PAY01934,LOAN21459,2022-02-01,2022-04-21,46296.58,Late
PAY03078,LOAN21438,2024-03-01,2024-02-25,37485.95,Paid
PAY06297,LOAN20782,2024-08-01,2024-07-26,39911.32,Paid
PAY05560,LOAN21982,2024-09-01,2024-09-06,41742.14584,Partial
PAY13958,LOAN20835,2024-03-01,2024-02-26,40213.05,Paid
PAY14497,LOAN20946,2022-04-01,2022-03-25,83786.78,Paid
PAY06901,LOAN20263,2023-05-01,2023-05-02,35215.14,Bounced
PAY15392,LOAN20834,2022-12-01,2022-11-28,76515.34,Paid
PAY00162,LOAN20966,2025-01-01,2024-12-31,28154.15,Paid
PAY15774,LOAN20908,2023-10-01,2023-12-14,7083.11,Late
PAY02195,LOAN21645,2024-10-01,2024-09-30,20187.68,Paid
PAY03135,LOAN21281,2025-06-01,,0,Skipped
PAY04598,LOAN20773,2023-03-01,2023-04-23,13817.69,Late
PAY15072,LOAN20600,2025-06-01,,0,Skipped
PAY16612,LOAN21723,2022-04-01,2022-03-29,63318.91,Paid
PAY14239,LOAN21550,2025-03-01,,0,Skipped
PAY17010,LOAN20841,2022-07-01,2022-06-24,121477.26,Paid
PAY03127,LOAN21281,2024-10-01,2024-09-30,40941.39,Paid
PAY12571,LOAN20916,2024-02-01,2024-02-10,12941.02976,Partial
PAY03401,LOAN21816,2024-08-01,2024-07-31,55266.41,Paid
PAY14877,LOAN20776,2024-07-01,2024-07-02,101557.81,Bounced
PAY17814,LOAN21941,2023-01-01,2022-12-23,28712.8,Paid
PAY08070,LOAN21987,2023-05-01,2023-05-02,25422.54,Paid
PAY10590,LOAN20726,2023-02-01,2023-02-06,45178.81364,Partial
PAY07139,LOAN21105,2023-08-01,2023-07-23,57280.02,Paid
PAY09782,LOAN21524,2025-05-01,2025-05-01,11087.91,Paid
PAY01458,LOAN20671,2022-02-01,2022-02-02,14367.88,Paid
PAY05858,LOAN21042,2025-03-01,2025-02-21,34896.37,Paid
PAY03984,LOAN21412,2022-10-01,2022-10-07,49929.57,Bounced
PAY04198,LOAN20314,2022-06-01,2022-05-25,68221.99,Paid
PAY13329,LOAN21565,2023-01-01,2022-12-30,83397.71,Paid
PAY01165,LOAN20950,2025-04-01,2025-03-26,46606.34,Paid
PAY03460,LOAN20492,2025-02-01,2025-01-24,52381.17,Paid
PAY17626,LOAN21230,2022-08-01,2022-07-29,17043.94,Paid
PAY16519,LOAN20869,2022-06-01,2022-05-24,57737.22,Paid
PAY12192,LOAN20192,2025-01-01,2025-01-01,87420.36,Bounced
PAY07029,LOAN20643,2023-05-01,2023-05-06,58917.22,Bounced
PAY02171,LOAN20570,2025-04-01,2025-04-14,8708.938191,Partial
PAY11608,LOAN21046,2024-02-01,2024-01-28,56606.42,Paid
PAY02140,LOAN20764,2025-02-01,2025-01-31,43191.12,Paid
PAY16528,LOAN20869,2023-03-01,2023-02-25,57737.22,Paid
PAY12827,LOAN21227,2023-02-01,2023-01-24,20023.71,Paid
PAY07725,LOAN21893,2024-11-01,2024-11-01,52470.17,Paid
PAY13224,LOAN20327,2024-08-01,2024-08-02,23159.61,Bounced
PAY00210,LOAN20453,2022-07-01,2022-06-25,22195.74,Paid
PAY00393,LOAN20101,2025-02-01,2025-02-05,35417.83,Bounced
PAY00304,LOAN21797,2024-08-01,,0,Skipped
PAY03713,LOAN20406,2025-03-01,2025-02-28,27365.14,Paid
PAY14071,LOAN20749,2024-01-01,2023-12-30,96446.27,Paid
PAY06470,LOAN20771,2024-02-01,,0,Skipped
PAY15345,LOAN20040,2025-06-01,2025-05-28,57720.07,Paid
PAY11186,LOAN21769,2023-08-01,2023-08-02,66605.78,Paid
PAY08691,LOAN21194,2021-08-01,2021-08-10,4853.004594,Partial
PAY13079,LOAN21604,2023-07-01,2023-09-01,12687.72,Late
PAY05953,LOAN20467,2022-10-01,2022-10-05,33272.02,Bounced
PAY06858,LOAN21688,2022-12-01,2022-11-22,7466.21,Paid
PAY00577,LOAN21932,2025-06-01,2025-05-29,22056.68,Paid
PAY11600,LOAN21046,2023-06-01,2023-05-30,56606.42,Paid
PAY06457,LOAN20771,2023-01-01,,0,Skipped
PAY16627,LOAN21723,2023-07-01,2023-06-25,63318.91,Paid
PAY14562,LOAN20996,2024-12-01,2024-12-01,97686.31,Bounced
PAY09715,LOAN20442,2023-04-01,2023-03-25,78737.46,Paid
PAY11751,LOAN20005,2025-03-01,2025-03-02,72959.59,Paid
PAY01422,LOAN20900,2022-12-01,2022-11-22,26275.2,Paid
PAY03407,LOAN21816,2025-02-01,2025-02-02,55266.41,Paid
PAY05258,LOAN21913,2024-10-01,2024-11-14,24110.94,Late
PAY04172,LOAN20145,2024-01-01,2023-12-25,34715.15,Paid
PAY09107,LOAN20213,2023-09-01,2023-09-06,20559.59,Bounced
PAY00259,LOAN20799,2024-05-01,2024-05-16,39752.28,Late
PAY07909,LOAN21603,2024-08-01,2024-07-24,31826.82,Paid
